,Program Year,Region,State/Territory,ETA Code,Local Board Name,Jurisdiction Name,Created Timestamp,Modified Timestamp,Status
1712,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Stockbridge Town,01-Jun-2023,,Approved
1713,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Alford Town,01-Jun-2023,,Approved
1714,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Great Barrington Town,01-Jun-2023,,Approved
1715,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Mount Washington Town,01-Jun-2023,,Approved
1716,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Richmond Town,01-Jun-2023,,Approved
1717,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",West Stockbridge Town,01-Jun-2023,,Approved
1718,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Clarksburg Town,01-Jun-2023,,Approved
1719,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Lanesborough Town,01-Jun-2023,,Approved
1720,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",North Adams City,01-Jun-2023,,Approved
1721,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Sheffield Town,01-Jun-2023,,Approved
1722,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Adams Town,01-Jun-2023,,Approved
1723,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Florida Town,01-Jun-2023,,Approved
1724,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Monterey Town,01-Jun-2023,,Approved
1725,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Pittsfield City,01-Jun-2023,,Approved
1726,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Washington Town,01-Jun-2023,,Approved
1727,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Cheshire Town,01-Jun-2023,,Approved
1728,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Hin25055Le Town,01-Jun-2023,,Approved
1729,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",New Marlborough Town,01-Jun-2023,,Approved
1730,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Savoy Town,01-Jun-2023,,Approved
1731,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Windsor Town,01-Jun-2023,,Approved
1732,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Egremont Town,01-Jun-2023,,Approved
1733,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Lenox Town,01-Jun-2023,,Approved
1734,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Peru Town,01-Jun-2023,,Approved
1735,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Tyringham Town,01-Jun-2023,,Approved
1736,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Becket Town,01-Jun-2023,,Approved
1737,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Hancock Town,01-Jun-2023,,Approved
1738,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",New Ashford Town,01-Jun-2023,,Approved
1739,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Sandisfield Town,01-Jun-2023,,Approved
1740,2023,Region 1,Massachusetts,25050,"Berkshire County Regional Employment Board, Inc.",Williamstown Town,01-Jun-2023,,Approved
1741,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Haverhill City,01-Jun-2023,,Approved
1742,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Rowley Town,01-Jun-2023,,Approved
1743,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Andover Town,01-Jun-2023,,Approved
1744,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Methuen Town,01-Jun-2023,,Approved
1745,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Groveland Town,01-Jun-2023,,Approved
1746,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,North Andover Town,01-Jun-2023,,Approved
1747,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Amesbury Town,01-Jun-2023,,Approved
1748,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Merrimac Town,01-Jun-2023,,Approved
1749,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,West Newbury Town,01-Jun-2023,,Approved
1750,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Georgetown Town,01-Jun-2023,,Approved
1751,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Newburyport City,01-Jun-2023,,Approved
1752,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Lawrence City,01-Jun-2023,,Approved
1753,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Salisbury Town,01-Jun-2023,,Approved
1754,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Boxford Town,01-Jun-2023,,Approved
1755,2023,Region 1,Massachusetts,25055,Merrimack Valley Workforce Investment Board,Newbury Town,01-Jun-2023,,Approved
1756,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Marblehead Town,01-Jun-2023,,Approved
1757,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Swampscott Town,01-Jun-2023,,Approved
1758,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Hamilton Town,01-Jun-2023,,Approved
1759,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Ipswich Town,01-Jun-2023,,Approved
1760,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Peabody City,01-Jun-2023,,Approved
1761,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Beverly City,01-Jun-2023,,Approved
1762,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Manchester Town,01-Jun-2023,,Approved
1763,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Saugas Town,01-Jun-2023,,Approved
1764,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Gloucester City,01-Jun-2023,,Approved
1765,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Nahant Town,01-Jun-2023,,Approved
1766,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Wenham Town,01-Jun-2023,,Approved
1767,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Lynnfield Town,01-Jun-2023,,Approved
1768,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Salem City,01-Jun-2023,,Approved
1769,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Essex Town,01-Jun-2023,,Approved
1770,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Middleton Town,01-Jun-2023,,Approved
1771,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Topsfield Town,01-Jun-2023,,Approved
1772,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Lynn City,01-Jun-2023,,Approved
1773,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Rockport Town,01-Jun-2023,,Approved
1774,2023,Region 1,Massachusetts,25060,North Shore Workforce Investment Board,Danvers Town,01-Jun-2023,,Approved
1775,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Halifax Town,01-Jun-2023,,Approved
1776,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Middleborough Town,01-Jun-2023,,Approved
1777,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Randolph Town,01-Jun-2023,,Approved
1778,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Braintree Town,01-Jun-2023,,Approved
1779,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Holbrook Town,01-Jun-2023,,Approved
1780,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Pembroke Town,01-Jun-2023,,Approved
1781,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Weymouth Town,01-Jun-2023,,Approved
1782,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Duxbury Town,01-Jun-2023,,Approved
1783,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Marshfield Town,01-Jun-2023,,Approved
1784,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Quincy City,01-Jun-2023,,Approved
1785,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Hingham Town,01-Jun-2023,,Approved
1786,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Norwell Town,01-Jun-2023,,Approved
1787,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Scituate Town,01-Jun-2023,,Approved
1788,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Cohasset Town,01-Jun-2023,,Approved
1789,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Kingston Town,01-Jun-2023,,Approved
1790,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Plympton Town,01-Jun-2023,,Approved
1791,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Hanover Town,01-Jun-2023,,Approved
1792,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Milton Town,01-Jun-2023,,Approved
1793,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Rockland Town,01-Jun-2023,,Approved
1794,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Carver Town,01-Jun-2023,,Approved
1795,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Hull Town,01-Jun-2023,,Approved
1796,2023,Region 1,Massachusetts,25065,South Shore Workforce Investment Board,Plymouth Town,01-Jun-2023,,Approved
1797,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Acton Town,01-Jun-2023,,Approved
1798,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Sherborn Town,01-Jun-2023,,Approved
1799,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Wellesley Town,01-Jun-2023,,Approved
1800,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Carlisle Town,01-Jun-2023,,Approved
1801,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Holliston Town,01-Jun-2023,,Approved
1802,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Maynard Town,01-Jun-2023,,Approved
1803,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Norfolk Town,01-Jun-2023,,Approved
1804,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Bellingham Town,01-Jun-2023,,Approved
1805,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Sudbury Town,01-Jun-2023,,Approved
1806,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Wrentham Town,01-Jun-2023,,Approved
1807,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Dover Town,01-Jun-2023,,Approved
1808,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Lexington Town,01-Jun-2023,,Approved
1809,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Millis Town,01-Jun-2023,,Approved
1810,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Sharon Town,01-Jun-2023,,Approved
1811,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Wayland Town,01-Jun-2023,,Approved
1812,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Canton Town,01-Jun-2023,,Approved
1813,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Franklin Town,01-Jun-2023,,Approved
1814,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Marlborough City,01-Jun-2023,,Approved
1815,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Newton City,01-Jun-2023,,Approved
1816,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Bedford Town,01-Jun-2023,,Approved
1817,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Stow Town,01-Jun-2023,,Approved
1818,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Westwood Town,01-Jun-2023,,Approved
1819,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Dedham Town,01-Jun-2023,,Approved
1820,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Hudson Town,01-Jun-2023,,Approved
1821,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Medway Town,01-Jun-2023,,Approved
1822,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Plainville Town,01-Jun-2023,,Approved
1823,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Waltham City,01-Jun-2023,,Approved
1824,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Brookline Town,01-Jun-2023,,Approved
1825,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Framingham Town,01-Jun-2023,,Approved
1826,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Littleton Town,01-Jun-2023,,Approved
1827,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Needham Town,01-Jun-2023,,Approved
1828,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Ashland Town,01-Jun-2023,,Approved
1829,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Southborough Town,01-Jun-2023,,Approved
1830,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Weston Town,01-Jun-2023,,Approved
1831,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Concord Town,01-Jun-2023,,Approved
1832,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Hopkinton Town,01-Jun-2023,,Approved
1833,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Medfield Town,01-Jun-2023,,Approved
1834,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Norwood Town,01-Jun-2023,,Approved
1835,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Boxborough Town,01-Jun-2023,,Approved
1836,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Walpole Town,01-Jun-2023,,Approved
1837,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Foxborough Town,01-Jun-2023,,Approved
1838,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Lincoln Town,01-Jun-2023,,Approved
1839,2023,Region 1,Massachusetts,25070,Metro South/West Regional Employment Board,Natick Town,01-Jun-2023,,Approved
1840,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Heath Town,01-Jun-2023,,Approved
1841,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",New Salem Town,01-Jun-2023,,Approved
1842,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Belchertown Town,01-Jun-2023,,Approved
1843,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Plainfield Town,01-Jun-2023,,Approved
1844,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Cummington Town,01-Jun-2023,,Approved
1845,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Sunderland Town,01-Jun-2023,,Approved
1846,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Greenfield Town,01-Jun-2023,,Approved
1847,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Worthington Town,01-Jun-2023,,Approved
1848,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Leyden Town,01-Jun-2023,,Approved
1849,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Orange Town,01-Jun-2023,,Approved
1850,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Charlemont Town,01-Jun-2023,,Approved
1851,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Shelburne Town,01-Jun-2023,,Approved
1852,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Erving Town,01-Jun-2023,,Approved
1853,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Wendell Town,01-Jun-2023,,Approved
1854,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Hawley Town,01-Jun-2023,,Approved
1855,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Montague Town,01-Jun-2023,,Approved
1856,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Athol Town,01-Jun-2023,,Approved
1857,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Phillipston Town,01-Jun-2023,,Approved
1858,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Conway Town,01-Jun-2023,,Approved
1859,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Southampton Town,01-Jun-2023,,Approved
1860,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Granby Town,01-Jun-2023,,Approved
1861,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Williamsburg Town,01-Jun-2023,,Approved
1862,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Leverett Town,01-Jun-2023,,Approved
1863,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Northfield Town,01-Jun-2023,,Approved
1864,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Buckland Town,01-Jun-2023,,Approved
1865,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Royalston Town,01-Jun-2023,,Approved
1866,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Easthampton Town,01-Jun-2023,,Approved
1867,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Warwick Town,01-Jun-2023,,Approved
1868,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Hatfield Town,01-Jun-2023,,Approved
1869,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Monroe Town,01-Jun-2023,,Approved
1870,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Ashfield Town,01-Jun-2023,,Approved
1871,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Petersham Town,01-Jun-2023,,Approved
1872,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Colrain Town,01-Jun-2023,,Approved
1873,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",South Hadley Town,01-Jun-2023,,Approved
1874,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Goshen Town,01-Jun-2023,,Approved
1875,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Whately Town,01-Jun-2023,,Approved
1876,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Huntington Town,01-Jun-2023,,Approved
1877,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Northampton City,01-Jun-2023,,Approved
1878,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Bernardston Town,01-Jun-2023,,Approved
1879,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Rowe Town,01-Jun-2023,,Approved
1880,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Deerfield Town,01-Jun-2023,,Approved
1881,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Ware Town,01-Jun-2023,,Approved
1882,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Hadley Town,01-Jun-2023,,Approved
1883,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Middlefield Town,01-Jun-2023,,Approved
1884,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Amherst Town,01-Jun-2023,,Approved
1885,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Pelham Town,01-Jun-2023,,Approved
1886,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Chesterfield Town,01-Jun-2023,,Approved
1887,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Shutesbury Town,01-Jun-2023,,Approved
1888,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Gill Town,01-Jun-2023,,Approved
1889,2023,Region 1,Massachusetts,25075,"Franklin/Hampshire Regional Employment Board, Inc.",Westhampton Town,01-Jun-2023,,Approved
1890,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Chatham Town,01-Jun-2023,,Approved
1891,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Gosnold Town,01-Jun-2023,,Approved
1892,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Sandwich Town,01-Jun-2023,,Approved
1893,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Eastham Town,01-Jun-2023,,Approved
1894,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Nantucket Town,01-Jun-2023,,Approved
1895,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Wellfleet Town,01-Jun-2023,,Approved
1896,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Brewster Town,01-Jun-2023,,Approved
1897,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Gay Head Town,01-Jun-2023,,Approved
1898,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Provincetown Town,01-Jun-2023,,Approved
1899,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Dennis Town,01-Jun-2023,,Approved
1900,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Mashpee Town,01-Jun-2023,,Approved
1901,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Truro Town,01-Jun-2023,,Approved
1902,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Bourne Town,01-Jun-2023,,Approved
1903,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Falmouth Town,01-Jun-2023,,Approved
1904,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Orleans Town,01-Jun-2023,,Approved
1905,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Yarmouth Town,01-Jun-2023,,Approved
1906,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Chilmark Town,01-Jun-2023,,Approved
1907,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Harwich Town,01-Jun-2023,,Approved
1908,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Tisbury Town,01-Jun-2023,,Approved
1909,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Barnstable Town,01-Jun-2023,,Approved
1910,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Edgartown Town,01-Jun-2023,,Approved
1911,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,Oak Bluffs Town,01-Jun-2023,,Approved
1912,2023,Region 1,Massachusetts,25080,Cape & Islands Workforce Investment Board,West Tisbury Town,01-Jun-2023,,Approved
1913,2023,Region 1,Massachusetts,25085,"Greater New Bedford Workforce Investment Board, Inc.",Dartmouth Town,01-Jun-2023,,Approved
1914,2023,Region 1,Massachusetts,25085,"Greater New Bedford Workforce Investment Board, Inc.",Rochester Town,01-Jun-2023,,Approved
1915,2023,Region 1,Massachusetts,25085,"Greater New Bedford Workforce Investment Board, Inc.",Lakeville Town,01-Jun-2023,,Approved
1916,2023,Region 1,Massachusetts,25085,"Greater New Bedford Workforce Investment Board, Inc.",Acushnet Town,01-Jun-2023,,Approved
1917,2023,Region 1,Massachusetts,25085,"Greater New Bedford Workforce Investment Board, Inc.",New Bedford City,01-Jun-2023,,Approved
1918,2023,Region 1,Massachusetts,25085,"Greater New Bedford Workforce Investment Board, Inc.",Freetown Town,01-Jun-2023,,Approved
1919,2023,Region 1,Massachusetts,25085,"Greater New Bedford Workforce Investment Board, Inc.",Mattapoisett Town,01-Jun-2023,,Approved
1920,2023,Region 1,Massachusetts,25085,"Greater New Bedford Workforce Investment Board, Inc.",Fairhaven Town,01-Jun-2023,,Approved
1921,2023,Region 1,Massachusetts,25085,"Greater New Bedford Workforce Investment Board, Inc.",Wareham Town,01-Jun-2023,,Approved
1922,2023,Region 1,Massachusetts,25085,"Greater New Bedford Workforce Investment Board, Inc.",Marion Town,01-Jun-2023,,Approved
1923,2023,Region 5,Michigan,26010,Detroit Workforce Development Dept.,City Of Detroit,01-Jun-2023,,Approved
1924,2023,Region 5,Michigan,26015,Macomb-St. Clair Workforce Development Board,St. Clair County,01-Jun-2023,,Approved
1925,2023,Region 5,Michigan,26015,Macomb-St. Clair Workforce Development Board,Macomb County,01-Jun-2023,,Approved
1926,2023,Region 5,Michigan,26020,Saginaw Midland Bay Michigan Works Consortium,Saginaw County,01-Jun-2023,,Approved
1927,2023,Region 5,Michigan,26020,Saginaw Midland Bay Michigan Works Consortium,Midland County,01-Jun-2023,,Approved
1928,2023,Region 5,Michigan,26020,Saginaw Midland Bay Michigan Works Consortium,Bay County,01-Jun-2023,,Approved
1929,2023,Region 5,Michigan,26030,"Career Alliance, Inc.",Shiawassee County,01-Jun-2023,,Approved
1930,2023,Region 5,Michigan,26030,"Career Alliance, Inc.",Genesee County,01-Jun-2023,,Approved
1931,2023,Region 5,Michigan,26040,Kalamazoo-St. Joseph Michigan Works!,St. Joseph County,01-Jun-2023,,Approved
1932,2023,Region 5,Michigan,26040,Kalamazoo-St. Joseph Michigan Works!,Kalamazoo County,01-Jun-2023,,Approved
1933,2023,Region 5,Michigan,26045,Capital Area Michigan Works!,Eaton County,01-Jun-2023,,Approved
1934,2023,Region 5,Michigan,26045,Capital Area Michigan Works!,Clinton County,01-Jun-2023,,Approved
1935,2023,Region 5,Michigan,26045,Capital Area Michigan Works!,Cities Of Lansing And East Lansing,01-Jun-2023,,Approved
1936,2023,Region 5,Michigan,26045,Capital Area Michigan Works!,Ingham County,01-Jun-2023,,Approved
1937,2023,Region 5,Michigan,26050,Calhoun Workforce Development Board,Calhoun County,01-Jun-2023,,Approved
1938,2023,Region 5,Michigan,26050,Calhoun Workforce Development Board,Branch County,01-Jun-2023,,Approved
1939,2023,Region 5,Michigan,26050,Calhoun Workforce Development Board,Barry County,01-Jun-2023,,Approved
1940,2023,Region 5,Michigan,26055,Muskegon County Department of Employment and Training,Oceana County,01-Jun-2023,,Approved
